LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,NCESSCH,SCH_APENR_IND,SCH_APCOURSES,SCH_APMATHENR_IND,Total_AP_math_students,Total_students_tookAP,SCH_APENR_IND_new,SCH_APMATHENR_IND_new
GA,GEORGIA,1304830,Telfair County,04302,Telfair Alternative Preparation School (TAPS),130483004302,130483004302,No,0,-9,0,0,0,0
GA,GEORGIA,1304860,Terrell County,01658,Terrell High School,130486001658,130486001658,No,0,-9,0,0,0,0
GA,GEORGIA,1304890,Thomas County,02146,Thomas County Central High School,130489002146,130489002146,Yes,17,Yes,14,66,1,1
GA,GEORGIA,1304890,Thomas County,02342,Bishop Hall Charter School,130489002342,130489002342,No,0,-9,0,0,0,0
GA,GEORGIA,1304890,Thomas County,04152,The Renaissance Center for Academic and Career Development,130489004152,130489004152,No,0,-9,0,0,0,0
GA,GEORGIA,1304950,Thomasville City,01673,Thomasville High School,130495001673,130495001673,Yes,18,Yes,35,121,1,1
GA,GEORGIA,1304980,Tift County,01691,"Northeast Campus, Tift County High School",130498001691,130498001691,Yes,2,No,0,36,1,0
GA,GEORGIA,1304980,Tift County,02282,Tift County High School,130498002282,130498002282,Yes,4,No,0,150,1,0
GA,GEORGIA,1304980,Tift County,99999,Sixth Street Academy,130498099999,130498099999,No,0,-9,0,0,0,0
GA,GEORGIA,1305040,Toombs County,01693,Toombs County High School,130504001693,130504001693,Yes,4,Yes,8,41,1,1
GA,GEORGIA,1305070,Towns County,02999,Towns County High School,130507002999,130507002999,No,0,-9,0,0,0,0
GA,GEORGIA,1305100,Treutlen County,01699,Treutlen Middle/High School,130510001699,130510001699,No,0,-9,0,0,0,0
GA,GEORGIA,1305130,Trion City,02467,Trion High School,130513002467,130513002467,Yes,4,Yes,8,65,1,1
GA,GEORGIA,1305190,Turner County,01712,Turner County High School,130519001712,130519001712,No,0,-9,0,0,0,0
GA,GEORGIA,1305190,Turner County,01714,Turner County Specialty School,130519001714,130519001714,No,0,-9,0,0,0,0
GA,GEORGIA,1305220,Twiggs County,02446,Twiggs County High School,130522002446,130522002446,Yes,1,No,0,0,1,0
GA,GEORGIA,1305250,Union County,01720,Union County High School,130525001720,130525001720,Yes,2,Yes,32,41,1,1
GA,GEORGIA,1305250,Union County,01721,Woody Gap High/Elementary School,130525001721,130525001721,No,0,-9,0,0,0,0
GA,GEORGIA,1305280,Thomaston-Upson County,01724,Upson-Lee High School,130528001724,130528001724,Yes,7,Yes,1,48,1,1
GA,GEORGIA,1305280,Thomaston-Upson County,02788,Upson-Lee Alternative School,130528002788,130528002788,No,0,-9,0,0,0,0
GA,GEORGIA,1305280,Thomaston-Upson County,99999,UPSON-LEE LEARNING ACADEMY,130528099999,130528099999,No,0,-9,0,0,0,0
GA,GEORGIA,1305310,Valdosta City,01732,Valdosta High School,130531001732,130531001732,Yes,15,Yes,42,270,1,1
GA,GEORGIA,1305310,Valdosta City,04056,Valdosta Early College Academy,130531004056,130531004056,No,0,-9,0,0,0,0
GA,GEORGIA,1305310,Valdosta City,99999,Maceo A. Horne Learning Center,130531099999,130531099999,Yes,2,Yes,2,0,1,1
GA,GEORGIA,1305340,Vidalia City,01739,Vidalia Comprehensive High School,130534001739,130534001739,Yes,8,Yes,13,76,1,1
GA,GEORGIA,1305370,Walker County,02093,Ridgeland High School,130537002093,130537002093,Yes,10,No,0,180,1,0
GA,GEORGIA,1305370,Walker County,02286,LaFayette High School,130537002286,130537002286,No,0,-9,0,0,0,0
GA,GEORGIA,1305390,Walton County,01772,Monroe Area High School,130539001772,130539001772,Yes,19,Yes,37,142,1,1
GA,GEORGIA,1305390,Walton County,02288,Loganville High School,130539002288,130539002288,Yes,20,Yes,91,206,1,1
GA,GEORGIA,1305390,Walton County,03901,Walnut Grove High School,130539003901,130539003901,Yes,22,Yes,20,139,1,1
GA,GEORGIA,1305430,Ware County,01777,Ware County High School,130543001777,130543001777,Yes,7,Yes,1,171,1,1
GA,GEORGIA,1305430,Ware County,99999,Ware County Learning Center,130543099999,130543099999,No,0,-9,0,0,0,0
GA,GEORGIA,1305460,Warren County,01782,Warren County High School,130546001782,130546001782,No,0,-9,0,0,0,0
GA,GEORGIA,1305490,Washington County,01788,Washington County High School,130549001788,130549001788,Yes,3,No,0,20,1,0
GA,GEORGIA,1305490,Washington County,02792,Washington County Alternative School,130549002792,130549002792,No,0,-9,0,0,0,0
GA,GEORGIA,1305550,Wayne County,01800,Wayne County High School,130555001800,130555001800,Yes,4,No,0,17,1,0
GA,GEORGIA,1305580,Webster County,03575,Webster County High School,130558003575,130558003575,No,0,-9,0,0,0,0
GA,GEORGIA,1305640,Wheeler County,01811,Wheeler County High School,130564001811,130564001811,No,0,-9,0,0,0,0
GA,GEORGIA,1305640,Wheeler County,02793,Transitional Alternative Prep School,130564002793,130564002793,No,0,-9,0,0,0,0
GA,GEORGIA,1305670,White County,01870,White County High School,130567001870,130567001870,Yes,11,Yes,7,126,1,1
GA,GEORGIA,1305670,White County,03463,White County 9th Grade Academy,130567003463,130567003463,Yes,1,No,0,24,1,0
GA,GEORGIA,1305700,Whitfield County,01073,Phoenix High School,130570001073,130570001073,No,0,-9,0,0,0,0
GA,GEORGIA,1305700,Whitfield County,01818,Southeast Whitfield County High School,130570001818,130570001818,Yes,11,Yes,47,115,1,1
GA,GEORGIA,1305700,Whitfield County,01819,Northwest Whitfield County High School,130570001819,130570001819,Yes,15,Yes,31,112,1,1
GA,GEORGIA,1305700,Whitfield County,04053,Coahulla Creek High School,130570004053,130570004053,Yes,9,Yes,49,79,1,1
GA,GEORGIA,1305730,Wilcox County,02232,Wilcox County High School,130573002232,130573002232,No,0,-9,0,0,0,0
GA,GEORGIA,1305760,Wilkes County,02796,CrossRoads,130576002796,130576002796,No,0,-9,0,0,0,0
GA,GEORGIA,1305760,Wilkes County,03852,Washington-Wilkes Comprehensive High School,130576003852,130576003852,Yes,3,No,0,39,1,0
GA,GEORGIA,1305790,Wilkinson County,01841,Wilkinson County High School,130579001841,130579001841,Yes,3,No,0,34,1,0
GA,GEORGIA,1305850,Worth County,01849,Worth County High School,130585001849,130585001849,Yes,3,No,0,51,1,0
GA,GEORGIA,1305850,Worth County,04231,Worth County Achievement Center,130585004231,130585004231,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00007,Kahuku High & Intermediate School,150003000007,150003000007,Yes,9,Yes,48,111,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00009,Kailua High School,150003000009,150003000009,Yes,6,Yes,7,31,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00012,Kalaheo High School,150003000012,150003000012,Yes,8,Yes,30,1,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00016,Governor Samuel Wilder King Intermediate School,150003000016,150003000016,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00029,Hilo High School,150003000029,150003000029,Yes,6,Yes,21,40,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00034,Honokaa High & Intermediate School,150003000034,150003000034,Yes,6,Yes,22,52,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00038,Kau High & Pahala Elementary School,150003000038,150003000038,Yes,3,No,0,8,1,0
HI,HAWAII,1500030,Hawaii Department of Education,00043,Kohala High School,150003000043,150003000043,Yes,5,Yes,25,12,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00045,Konawaena High School,150003000045,150003000045,Yes,13,Yes,39,71,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00046,Laupahoehoe Community - PCS,150003000046,150003000046,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00049,Paauilo Elementary & Intermediate School,150003000049,150003000049,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00050,Pahoa High & Intermediate School,150003000050,150003000050,Yes,1,No,0,12,1,0
HI,HAWAII,1500030,Hawaii Department of Education,00052,Waiakea High School,150003000052,150003000052,Yes,10,Yes,17,129,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00056,Henry Perrine Baldwin High School,150003000056,150003000056,Yes,9,Yes,23,140,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00058,Hana High & Elementary School,150003000058,150003000058,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00069,Lahainaluna High School,150003000069,150003000069,Yes,5,Yes,29,91,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00070,Lanai High & Elementary School,150003000070,150003000070,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00073,Maui High School,150003000073,150003000073,Yes,11,Yes,60,75,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00075,Molokai High School,150003000075,150003000075,Yes,6,Yes,8,1,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00085,Kapaa High School,150003000085,150003000085,Yes,7,No,0,123,1,0
HI,HAWAII,1500030,Hawaii Department of Education,00086,Kauai High School,150003000086,150003000086,Yes,8,Yes,23,107,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00091,Niihau High & Elementary School,150003000091,150003000091,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00093,Waimea High School,150003000093,150003000093,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00096,Hawaii School for the Deaf and Blind,150003000096,150003000096,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00100,Castle High School,150003000100,150003000100,Yes,9,Yes,38,146,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00102,Mililani High School,150003000102,150003000102,Yes,22,Yes,162,500,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00103,Moanalua High School,150003000103,150003000103,Yes,18,Yes,106,69,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00108,Leilehua High School,150003000108,150003000108,Yes,11,Yes,100,149,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00110,Waianae High School,150003000110,150003000110,Yes,4,Yes,36,61,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00114,Pearl City High School,150003000114,150003000114,Yes,7,Yes,21,171,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00117,Nanakuli High & Intermediate School,150003000117,150003000117,Yes,7,No,0,57,1,0
HI,HAWAII,1500030,Hawaii Department of Education,00134,James Campbell High School,150003000134,150003000134,Yes,15,Yes,128,437,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00141,Waialua High & Intermediate School,150003000141,150003000141,Yes,9,Yes,6,61,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00150,Admiral Arthur W Radford High School,150003000150,150003000150,Yes,12,Yes,95,83,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00161,Waipahu High School,150003000161,150003000161,Yes,11,Yes,111,203,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00163,Kalani High School,150003000163,150003000163,Yes,12,Yes,31,13,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00177,Aiea High School,150003000177,150003000177,Yes,11,Yes,45,155,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00186,President Theodore Roosevelt High School,150003000186,150003000186,Yes,14,Yes,59,270,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00193,President William McKinley High School,150003000193,150003000193,Yes,10,Yes,22,183,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00212,Kaimuki High School,150003000212,150003000212,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00221,Governor Wallace Rider Farrington High School,150003000221,150003000221,Yes,7,Yes,78,32,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00228,Henry J Kaiser High School,150003000228,150003000228,Yes,9,Yes,35,146,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00240,Kamaile Academy PCS,150003000240,150003000240,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00246,Anuenue School,150003000246,150003000246,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00251,King Kekaulike High School,150003000251,150003000251,Yes,16,Yes,105,177,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00254,Kealakehe High School,150003000254,150003000254,Yes,10,Yes,53,169,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00260,Keaau High School,150003000260,150003000260,Yes,4,Yes,17,65,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00261,Kapolei High School,150003000261,150003000261,Yes,11,Yes,180,122,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00262,Connections - New Century PCS,150003000262,150003000262,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00263,Kanu o ka Aina - New Century PCS,150003000263,150003000263,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00265,West Hawaii Explorations Academy,150003000265,150003000265,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00269,Kula Aupuni Niihau A Kahelelani Aloha - NCPCS,150003000269,150003000269,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00270,Halau Ku Mana - A New Century PCS,150003000270,150003000270,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00273,University Laboratory School,150003000273,150003000273,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00274,Myron B. Thompson Academy - A New Century PCS,150003000274,150003000274,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00275,Hakipuu Learning Center,150003000275,150003000275,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00276,Ke Kula o Samuel M Kamakau - A Laboratory PCS,150003000276,150003000276,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00278,Ke Ana Laahana - PCS,150003000278,150003000278,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00279,Kihei Charter School,150003000279,150003000279,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00280,Ke Kula Niihau o Kekaha Learning Center - A Laboratory PCS,150003000280,150003000280,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00282,Hawaii Academy of Arts & Science PCS,150003000282,150003000282,Yes,2,Yes,1,21,1,1
HI,HAWAII,1500030,Hawaii Department of Education,00283,Ka Umeke Kaeo - PCS,150003000283,150003000283,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00287,Ke Kula o Ehunuikaimalino,150003000287,150003000287,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00288,Kua o ka La - NCPCS,150003000288,150003000288,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00289,Kanuikapono Learning Center,150003000289,150003000289,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00294,Kawaikini NCPCS,150003000294,150003000294,No,0,-9,0,0,0,0
HI,HAWAII,1500030,Hawaii Department of Education,00295,Hawaii Technology Academy - PCS,150003000295,150003000295,Yes,1,No,0,1,1,0
HI,HAWAII,1500030,Hawaii Department of Education,00302,Kapolei Charter School by Goodwill Hawaii,150003000302,150003000302,No,0,-9,0,0,0,0
ID,IDAHO,1600001,WEST BONNER COUNTY DISTRICT,00084,PRIEST RIVER LAMANNA HIGH,160000100084,160000100084,No,0,-9,0,0,0,0
ID,IDAHO,1600001,WEST BONNER COUNTY DISTRICT,00771,PRIEST RIVER EDUCATIONAL PROGRAM (PREP),160000100771,160000100771,No,0,-9,0,0,0,0
ID,IDAHO,1600002,LAKE PEND OREILLE SCHOOL DISTRICT,00082,CLARK FORK JR/SR HIGH SCHOOL,160000200082,160000200082,No,0,-9,0,0,0,0
ID,IDAHO,1600002,LAKE PEND OREILLE SCHOOL DISTRICT,00087,SANDPOINT HIGH SCHOOL,160000200087,160000200087,Yes,10,Yes,89,169,1,1
ID,IDAHO,1600002,LAKE PEND OREILLE SCHOOL DISTRICT,00691,LAKE PEND OREILLE HIGH SCHOOL,160000200691,160000200691,No,0,-9,0,0,0,0
ID,IDAHO,1600003,VICTORY CHARTER SCHOOL INC.,00858,VICTORY CHARTER SCHOOL,160000300858,160000300858,No,0,-9,0,0,0,0
ID,IDAHO,1600004,IDAHO VIRTUAL ACADEMY INC.,00859,IDAHO VIRTUAL ACADEMY,160000400859,160000400859,Yes,4,Yes,10,0,1,1
ID,IDAHO,1600004,IDAHO VIRTUAL ACADEMY INC.,01035,IDAHO VISION HIGH SCHOOL,160000401035,160000401035,No,0,-9,0,0,0,0
ID,IDAHO,1600007,COMPASS PUBLIC CHARTER SCHOOL INC.,01074,COMPASS PUBLIC CHARTER SCHOOL JR/SR HIGH,160000701074,160000701074,No,0,-9,0,0,0,0
ID,IDAHO,1600009,TROY SCHOOL DISTRICT,00582,TROY JR/SR HIGH SCHOOL,160000900582,160000900582,No,0,-9,0,0,0,0
ID,IDAHO,1600010,WHITEPINE JOINT SCHOOL DISTRICT,00579,DEARY SCHOOL,160001000579,160001000579,No,0,-9,0,0,0,0
ID,IDAHO,1600011,INSPIRE ACADEMICS INC.,00866,INSPIRE VIRTUAL CHARTER SCHOOL,160001100866,160001100866,Yes,23,Yes,2,8,1,1
ID,IDAHO,1600012,LIBERTY CHARTER SCHOOL INC.,00867,LIBERTY CHARTER SCHOOL,160001200867,160001200867,No,0,-9,0,0,0,0
ID,IDAHO,1600015,TAYLOR'S CROSSING PUBLIC CHARTER SCHOOL INC.,00892,TAYLORS CROSSING CHARTER SCHOOL,160001500892,160001500892,Yes,2,No,0,15,1,0
ID,IDAHO,1600030,ABERDEEN DISTRICT,00002,ABERDEEN HIGH SCHOOL,160003000002,160003000002,No,0,-9,0,0,0,0
ID,IDAHO,1600060,AMERICAN FALLS JOINT DISTRICT,00003,AMERICAN FALLS HIGH SCHOOL,160006000003,160006000003,Yes,15,Yes,114,163,1,1
ID,IDAHO,1600060,AMERICAN FALLS JOINT DISTRICT,00768,AMERICAN FALLS ACADEMY,160006000768,160006000768,No,0,-9,0,0,0,0
ID,IDAHO,1600138,SALMON RIVER JOINT SCHOOL DISTRICT,00944,SALMON RIVER JR/SR HIGH SCHOOL,160013800944,160013800944,Yes,1,No,0,1,1,0
ID,IDAHO,1600139,MOUNTAIN VIEW SCHOOL DISTRICT,00936,CLEARWATER VALLEY JR/SR,160013900936,160013900936,No,0,-9,0,0,0,0
ID,IDAHO,1600139,MOUNTAIN VIEW SCHOOL DISTRICT,00937,GRANGEVILLE HIGH SCHOOL,160013900937,160013900937,No,0,-9,0,0,0,0
ID,IDAHO,1600140,XAVIER CHARTER SCHOOL INC.,00949,XAVIER CHARTER SCHOOL,160014000949,160014000949,Yes,3,No,0,36,1,0
ID,IDAHO,1600141,VISION CHARTER SCHOOL INC.,00942,VISION CHARTER SCHOOL,160014100942,160014100942,No,0,-9,0,0,0,0
ID,IDAHO,1600143,NORTH VALLEY ACADEMY INC.,00968,NORTH VALLEY ACADEMY,160014300968,160014300968,No,0,-9,0,0,0,0
ID,IDAHO,1600144,ISUCCEED VIRTUAL HIGH SCHOOL INC.,00967,iSUCCEED VIRTUAL HIGH SCHOOL,160014400967,160014400967,Yes,1,No,0,0,1,0
ID,IDAHO,1600148,IDAHO VIRTUAL EDUCATION PARTNERS INC.,00993,IDAHO CONNECTS ONLINE SCHOOL,160014800993,160014800993,No,0,-9,0,0,0,0
ID,IDAHO,1600148,IDAHO VIRTUAL EDUCATION PARTNERS INC.,01023,IDAHO CONNECTS ONLINE ALTERNATIVE SCHOOL,160014801023,160014801023,No,0,-9,0,0,0,0
ID,IDAHO,1600149,THE KOOTENAI BRIDGE ACADEMY INC.,00992,KOOTENAI BRIDGE ACADEMY,160014900992,160014900992,No,0,-9,0,0,0,0
ID,IDAHO,1600152,CANYON-OWYHEE SCHOOL SERVICE AGENCY (COSSA),00304,COSSA ACADEMY,160015200304,160015200304,No,0,-9,0,0,0,0
ID,IDAHO,1600155,ANOTHER CHOICE VIRTUAL CHARTER SCHOOL INC.,01008,ANOTHER CHOICE VIRTUAL CHARTER,160015501008,160015501008,No,0,-9,0,0,0,0
ID,IDAHO,1600156,THE SAGE INTERNATIONAL SCHOOL OF BOISE A PUBLIC CHARTER SCH,01007,SAGE INTERNATIONAL SCHOOL OF BOISE,160015601007,160015601007,No,0,-9,0,0,0,0
ID,IDAHO,1600160,NORTH IDAHO STEM CHARTER ACADEMY INC.,01020,NORTH IDAHO STEM CHARTER ACADEMY,160016001020,160016001020,No,0,-9,0,0,0,0
ID,IDAHO,1600162,AMERICAN HERITAGE CHARTER SCHOOL INC.,01044,AMERICAN HERITAGE CHARTER SCHOOL,160016201044,160016201044,No,0,-9,0,0,0,0
ID,IDAHO,1600165,SANDPOINT CHARTER SCHOOL INC.,00772,FORREST M BIRD CHARTER SCHOOL,160016500772,160016500772,No,0,-9,0,0,0,0
ID,IDAHO,1600169,IDAHO STEM ACADEMY INC.,01067,BINGHAM ACADEMY,160016901067,160016901067,No,0,-9,0,0,0,0
ID,IDAHO,1600170,UPPER CARMEN PUBLIC CHARTER SCHOOL INC.,01083,UPPER CARMEN CHARTER HIGH SCHOOL,160017001083,160017001083,Yes,1,No,0,3,1,0
ID,IDAHO,1600171,IDAHO COLLEGE AND CAREER READINESS ACADEMY INC.,01069,IDAHO TECHNICAL CAREER ACADEMY,160017101069,160017101069,No,0,-9,0,0,0,0
ID,IDAHO,1600172,IDAHO DISTANCE EDUCATION ACADEMY INC.,00846,IDAHO DISTANCE EDUCATION ACADEMY,160017200846,160017200846,Yes,5,Yes,1,6,1,1
ID,IDAHO,1600173,COEUR D'ALENE CHARTER ACADEMY INC.,00765,COEUR D'ALENE CHARTER ACADEMY SCHOOL,160017300765,160017300765,Yes,12,Yes,14,79,1,1
ID,IDAHO,1600174,NORTH STAR CHARTER SCHOOL INC.,00803,NORTH STAR CHARTER SCHOOL,160017400803,160017400803,No,0,-9,0,0,0,0
ID,IDAHO,1600180,BASIN SCHOOL DISTRICT,00350,IDAHO CITY HIGH SCHOOL,160018000350,160018000350,No,0,-9,0,0,0,0
